"","idacr","obsid","leader","startdate","enddate","entry","noexit","gender","duration","Rstart","num","length","years"
"2182","LAT","LAT-1926-1","Alberings","1926-05-07","1926-12-17","Regular",NA,"M",0.615499084249084,"1925-12-25",13,357,0.978082191780822
"2183","LAT","LAT-1926-2","Skujenieks","1926-12-17","1928-01-21","Regular",NA,"M",1.0989010989011,"1926-05-07",14,624.041666666667,1.70970319634703
"2184","LAT","LAT-1928-1","Juresevskis","1928-01-21","1928-11-13","Regular",NA,"M",0.815934065934066,"1926-12-17",15,697,1.90958904109589
"2185","LAT","LAT-1928-2","Celmins","1928-12-01","1931-03-03","Regular",NA,"M",2.25824175824176,"1928-01-21",16,1137,3.11506849315069
"2186","LAT","LAT-1931-1","Ulmanis","1931-03-24","1931-11-04","Regular",NA,"M",0.618131868131868,"1928-12-01",17,1068,2.92602739726027
"2187","LAT","LAT-1931-2","Skujenieks","1931-12-04","1933-02-03","Regular",NA,"M",1.17307692307692,"1931-03-24",18,682,1.86849315068493
"2188","LAT","LAT-1933","Blodnieks","1933-03-25","1934-03-02","Regular",NA,"M",0.93956043956044,"1931-12-04",19,819,2.24383561643836
"2189","LAT","LAT-1934","Ulmanis","1934-03-16","1940-06-22","Regular",8,"M",6.29109432234432,"1933-03-25",20,2645.95833333333,7.24920091324201
"2190","LAT","LAT-1934","Ulmanis","1934-03-16","1940-06-22","Regular",8,"M",6.29109432234432,"1934-03-16",21,2289.95833333333,6.27385844748858
"2191","LAT","LAT-1990","Godmanis","1990-05-03","1993-08-03","Regular",NA,"M",3.26373626373626,"1934-03-16",22,21689.9583333333,59.4245433789954
"2192","LAT","LAT-1993","Birkavs","1993-08-03","1994-09-19","Regular",NA,"M",1.13186813186813,"1990-05-03",23,1600,4.38356164383562
"2193","LAT","LAT-1994","Gailis","1994-09-19","1995-12-21","Regular",NA,"M",1.25835622710623,"1993-08-03",24,870.041666666667,2.38367579908676
"2194","LAT","LAT-1995","Skele","1995-12-21","1997-08-07","Regular",NA,"M",1.63450091575092,"1994-09-19",25,1053,2.88493150684931
"2195","LAT","LAT-1997","Krasts","1997-08-07","1998-11-26","Regular",NA,"M",1.30780677655678,"1995-12-21",26,1071,2.93424657534247
"2196","LAT","LAT-1998","Kristopans","1998-11-26","1999-07-16","Regular",NA,"M",0.637248168498168,"1997-08-07",27,708,1.93972602739726
"2197","LAT","LAT-1999","Skele","1999-07-16","2000-05-05","Regular",NA,"M",0.807692307692308,"1998-11-26",28,525.958333333333,1.44098173515982
"2198","LAT","LAT-2000","Berzins","2000-05-05","2002-11-07","Regular",NA,"M",2.51659798534799,"1999-07-16",29,1210.04166666667,3.31518264840183
"2199","LAT","LAT-2002","Repse","2002-11-07","2004-03-09","Regular",NA,"M",1.34065934065934,"2000-05-05",30,1404.04166666667,3.8466894977169
"2200","LAT","LAT-2004-1","Indulis Emsis","2004-03-09","2004-12-02","Regular",NA,"M",0.736263736263736,"2002-11-07",31,756,2.07123287671233
"2201","LAT","LAT-2004-2","Aigars Kalvitis","2004-12-02","2007-12-20","Regular",NA,"M",3.05769230769231,"2004-03-09",32,1381,3.78356164383562
"2202","LAT","LAT-2007","Godmanis","2007-12-20","2009-03-12","Regular",NA,"M",1.23065476190476,"2004-12-02",33,1560.95833333333,4.27659817351598
"2203","LAT","LAT-2009","Dombrovskis","2009-03-12","2014-01-22","Regular",NA,"M",4.8819826007326,"2007-12-20",34,2225,6.0958904109589
"2204","LAT","LAT-2014","Lamdota Straujuma","2014-01-22","2014-12-31","Regular",10,"F",0.942307692307692,"2009-03-12",35,2120.04166666667,5.80833333333333
"2205","LAT","LAT-2014","Lamdota Straujuma","2014-01-22","2014-12-31","Regular",10,"F",0.942307692307692,"2014-01-22",36,343,0.93972602739726
"2206","LBR","LBR-1875","Anthony William Gardiner","1875-06-27","1876-01-03","Regular",NA,"M",0.521978021978022,"1872-01-01",2,1463,4.00821917808219
"2207","LBR","LBR-1876","James Spriggs Payne","1876-01-03","1878-01-07","Regular",NA,"M",2.01923076923077,"1875-06-27",3,925,2.53424657534247
"2208","LBR","LBR-1878","Anthony William Gardiner","1878-01-07","1883-01-20","Regular",NA,"M",5.0521978021978,"1876-01-03",4,2574,7.05205479452055
"2209","LBR","LBR-1883","Alfred Francis Russell","1883-01-20","1884-01-07","Regular",NA,"M",0.967040534696785,"1878-01-07",5,2191.00275462963,6.00274727295789
"2210","LBR","LBR-1884","Hilary Richard Wright Johnson","1884-01-07","1892-01-04","Regular",NA,"M",8.01923076923077,"1883-01-20",6,3271.00275462963,8.96165138254693
"2211","LBR","LBR-1892","Joseph James Cheeseman","1892-01-04","1896-11-12","Regular",NA,"M",4.87362637362637,"1884-01-07",7,4693,12.8575342465753
"2212","LBR","LBR-1896","William David Coleman","1896-11-12","1900-12-11","Regular",NA,"M",4.09065934065934,"1892-01-04",8,3263,8.93972602739726
"2213","LBR","LBR-1900","Garretson Wilmot Gibson","1900-12-11","1904-01-04","Regular",NA,"M",3.07417582417582,"1896-11-12",9,2608,7.14520547945205
"2214","LBR","LBR-1904","Arthur Barclay","1904-01-04","1912-01-01","Regular",NA,"M",8.01923076923077,"1900-12-11",10,4038,11.0630136986301
"2215","LBR","LBR-1912","Daniel E. Howard","1912-01-01","1920-01-05","Regular",NA,"M",8.03846153846154,"1904-01-04",11,5845,16.013698630137
"2216","LBR","LBR-1920","Burgess King","1920-01-05","1930-12-03","Regular",NA,"M",10.9478021978022,"1912-01-01",12,6911,18.9342465753425
"2217","LBR","LBR-1930","Edwin Barclay","1930-12-03","1943-12-31","Regular",NA,"M",13.1207646520147,"1920-01-05",13,8760.95833333333,24.0026255707763
"2218","LBR","LBR-1944","Tubman","1944-01-01","1971-07-23","Regular",NA,"M",27.6510989010989,"1930-12-03",14,14841.9583333333,40.662899543379
"2219","LBR","LBR-1971","Tolbert","1971-07-23","1980-04-12","Regular",1,"M",8.75286172161172,"1944-01-01",15,13251.0416666667,36.3042237442922
"2220","LBR","LBR-1971","Tolbert","1971-07-23","1980-04-12","Regular",1,"M",8.75286172161172,"1971-07-23",16,3186.04166666667,8.72888127853881
"2221","LBR","LBR-1980","Doe","1980-04-12","1990-09-09","Irregular",7,"M",10.4449404761905,"1971-07-23",17,6988,19.1452054794521
"2222","LBR","LBR-1980","Doe","1980-04-12","1990-09-09","Irregular",7,"M",10.4449404761905,"1980-04-12",18,3801.95833333333,10.4163242009132
"2223","LBR","LBR-1990","Sawyer","1990-11-22","1994-03-07","Foreign Imposition",NA,"M",3.29945054945055,"1980-04-12",19,5077,13.9095890410959
"2224","LBR","LBR-1994","Kpormapkor","1994-03-07","1995-09-01","Regular",NA,"M",1.49164377289377,"1990-11-22",20,1743.95833333333,4.77796803652968
"2225","LBR","LBR-1995","Sankawulo","1995-09-01","1996-09-03","Regular",NA,"M",1.01098901098901,"1994-03-07",21,910.958333333333,2.49577625570776
"2226","LBR","LBR-1996","Ruth Perry","1996-09-03","1997-08-02","Regular",NA,"F",0.914835164835165,"1995-09-01",22,701,1.92054794520548
"2227","LBR","LBR-1997","Taylor","1997-08-02","2003-08-11","Regular",NA,"M",6.04395604395604,"1996-09-03",23,2533,6.93972602739726
"2228","LBR","LBR-2003-1","Moses Zeh Blah","2003-08-11","2003-10-14","Regular",NA,"M",0.175824175824176,"1997-08-02",24,2264,6.2027397260274
"2229","LBR","LBR-2003-2","Bryant","2003-10-14","2006-01-16","Regular",NA,"M",2.26659798534799,"2003-08-11",25,889.041666666667,2.43573059360731
"2230","LBR","LBR-2006","Johnson Sirleaf","2006-01-16","2015-12-31","Regular",10,"F",9.98901098901099,"2003-10-14",26,4461.04166666667,12.2220319634703
"2231","LBR","LBR-2006","Johnson Sirleaf","2006-01-16","2015-12-31","Regular",10,"F",9.98901098901099,"2006-01-16",27,3636,9.96164383561644
"2232","LEB","LEB-1952-1","Chebab","1952-09-19","1952-09-23","Regular",NA,"M",0.010989010989011,"1943-11-22",2,3228,8.84383561643836
"2233","LEB","LEB-1952-2","Chamoun","1952-09-23","1958-09-23","Regular",NA,"M",6.01923076923077,"1952-09-19",3,2195,6.01369863013699
"2234","LEB","LEB-1958","Chehab","1958-09-23","1964-09-23","Regular",NA,"M",6.02197802197802,"1952-09-23",4,4383,12.0082191780822
"2235","LEB","LEB-1964","Helou","1964-09-23","1970-09-23","Regular",NA,"M",6.01923076923077,"1958-09-23",5,4383,12.0082191780822
"2236","LEB","LEB-1970","Franjieh","1970-09-23","1976-09-23","Regular",NA,"M",6.02197802197802,"1964-09-23",6,4383,12.0082191780822
"2237","LEB","LEB-1976","Sarkis","1976-09-23","1982-09-23","Regular",NA,"M",6.01923076923077,"1970-09-23",7,4383,12.0082191780822
"2238","LEB","LEB-1982","Gemayel, Amin","1982-09-23","1988-09-23","Regular",NA,"M",6.02197802197802,"1976-09-23",8,4383,12.0082191780822
"2239","LEB","LEB-1988","Aoun","1988-09-23","1989-11-05","Regular",NA,"M",1.12099358974359,"1982-09-23",9,2600.04166666667,7.12340182648402
"2240","LEB","LEB-1989-1","Moawad","1989-11-05","1989-11-22","Regular",7,"M",0.0467032967032967,"1988-09-23",10,425.041666666667,1.16449771689498
"2241","LEB","LEB-1989-1","Moawad","1989-11-05","1989-11-22","Regular",7,"M",0.0467032967032967,"1989-11-05",11,17,0.0465753424657534
"2242","LEB","LEB-1989-2","Elias Hrawi","1989-11-23","1998-11-24","Regular",NA,"M",9.03296703296703,"1989-11-05",12,3306,9.05753424657534
"2243","LEB","LEB-1998","Emile Lahoud","1998-11-24","2007-11-23","Regular",NA,"M",9.02747252747253,"1989-11-23",13,6574,18.0109589041096
"2244","LEB","LEB-2007","Siniora","2007-11-23","2008-05-25","Regular",1,"M",0.505380036630037,"1998-11-24",14,3469.95833333333,9.50673515981735
"2245","LEB","LEB-2007","Siniora","2007-11-23","2008-05-25","Regular",1,"M",0.505380036630037,"2007-11-23",15,183.958333333333,0.503995433789954
"2246","LEB","LEB-2008","Suleiman","2008-05-25","2014-05-24","Regular",NA,"M",6.01648351648352,"2007-11-23",16,2373.95833333333,6.50399543378995
"2247","LEB","LEB-2014","Salam","2014-05-24","2015-12-31","Regular",10,"M",1.61000457875458,"2008-05-25",17,2776.04166666667,7.60559360730594
"2248","LEB","LEB-2014","Salam","2014-05-24","2015-12-31","Regular",10,"M",1.61000457875458,"2014-05-24",18,586.041666666667,1.60559360730594
"2249","LES","LES-1966","Jonathan","1966-10-04","1986-01-20","Regular",1,"M",19.3627518315018,"1966-10-04",2,7048.04166666667,19.309703196347
"2250","LES","LES-1986","Lekhanya","1986-01-24","1991-05-02","Irregular",1,"M",5.28559981684982,"1966-10-04",3,8976,24.5917808219178
"2251","LES","LES-1986","Lekhanya","1986-01-24","1991-05-02","Irregular",1,"M",5.28559981684982,"1986-01-24",4,1923.95833333333,5.27111872146119
"2252","LES","LES-1991","Ramaema","1991-05-02","1993-04-02","Irregular",NA,"M",1.92593864468864,"1986-01-24",5,2625,7.19178082191781
"2253","LES","LES-1993","Mokhehle","1993-04-02","1994-08-17","Regular",5,"M",1.37900641025641,"1991-05-02",6,1203,3.2958904109589
"2254","LES","LES-1993","Mokhehle","1993-04-02","1994-08-17","Regular",5,"M",1.37900641025641,"1993-04-02",7,501.958333333333,1.37522831050228
"2255","LES","LES-1994-1","Letsie III","1994-08-17","1994-09-14","Irregular",NA,"M",0.0769230769230769,"1993-04-02",8,529.958333333333,1.45194063926941
"2256","LES","LES-1994-2","Mokhehle","1994-09-14","1998-05-29","Irregular",NA,"M",3.71703296703297,"1994-08-17",9,1381,3.78356164383562
"2257","LES","LES-1998","Mosisili","1998-05-29","2012-06-08","Regular",NA,"M",14.0769230769231,"1994-09-14",10,6477,17.7452054794521
"2258","LES","LES-2012","Thabane","2012-06-08","2015-03-17","Regular",NA,"M",2.78021978021978,"1998-05-29",11,6136,16.8109589041096
"2259","LES","LES-2015","Pakalitha Mosisili","2015-03-17","2015-12-31","Regular",10,"M",0.794070512820513,"2012-06-08",12,1301.04166666667,3.56449771689498
"2260","LES","LES-2015","Pakalitha Mosisili","2015-03-17","2015-12-31","Regular",10,"M",0.794070512820513,"2015-03-17",13,289.041666666667,0.79189497716895
"2261","LIB","LIB-1951","Idris","1951-12-24","1969-09-01","Regular",1,"M",17.7498855311355,"1951-12-24",2,6460.95833333333,17.7012557077626
"2262","LIB","LIB-1969","Qaddafi","1969-09-01","2011-08-23","Irregular",6,"M",42.1181318681319,"1951-12-24",3,21791.9583333333,59.7039954337899
"2263","LIB","LIB-1969","Qaddafi","1969-09-01","2011-08-23","Irregular",6,"M",42.1181318681319,"1969-09-01",4,15331,42.0027397260274
"2264","LIB","LIB-2011","Mustafa Jalil","2011-08-23","2012-08-08","Irregular",NA,"M",0.964285714285714,"1969-09-01",5,15682,42.9643835616438
"2265","LIB","LIB-2012-1","Mohammed Ali Salim","2012-08-08","2012-08-09","Regular",NA,"M",0.00274725274725275,"2011-08-23",6,352,0.964383561643836
"2266","LIB","LIB-2012-2","Mohammed Magariaf","2012-08-09","2013-05-28","Regular",NA,"M",0.802197802197802,"2012-08-08",7,293,0.802739726027397
"2267","LIB","LIB-2013-1","Giuma Ahmed Atigha","2013-05-28","2013-06-25","Regular",NA,"M",0.0769230769230769,"2012-08-09",8,320,0.876712328767123
"2268","LIB","LIB-2013-2","Nouri Abusahmain","2013-06-25","2014-08-04","Regular",NA,"M",1.11263736263736,"2013-05-28",9,433,1.18630136986301
"2269","LIB","LIB-2014","Akila Saleh Issa","2014-08-05","2015-12-31","Regular",10,"M",1.40945512820513,"2013-06-25",10,919.041666666667,2.51792237442922
"2270","LIB","LIB-2014","Akila Saleh Issa","2014-08-05","2015-12-31","Regular",10,"M",1.40945512820513,"2014-08-05",11,513.041666666667,1.40559360730594
"2271","LIT","LIT-1917","Smetona","1917-09-18","1918-07-09","Unknown",12,"M",0.807577838827839,"1917-09-18",2,293.958333333333,0.805365296803653
"2272","LIT","LIT-1918-1","Mindaugas II","1918-07-09","1918-11-02","Regular",12,"M",0.318795787545788,"1917-09-18",3,410,1.12328767123288
"2273","LIT","LIT-1918-1","Mindaugas II","1918-07-09","1918-11-02","Regular",12,"M",0.318795787545788,"1918-07-09",4,116.041666666667,0.317922374429224
"2274","LIT","LIT-1918-2","Smetona","1918-11-02","1920-05-15","Regular",NA,"M",1.53834706959707,"1918-07-09",5,676,1.85205479452055
"2275","LIT","LIT-1920","Stulginskis","1920-05-15","1926-06-06","Regular",NA,"M",6.07967032967033,"1918-11-02",6,2772.95833333333,7.59714611872146
"2276","LIT","LIT-1926-1","Grinius","1926-06-06","1926-12-19","Regular",1,"M",0.538576007326007,"1920-05-15",7,2409.04166666667,6.60011415525114
"2277","LIT","LIT-1926-1","Grinius","1926-06-06","1926-12-19","Regular",1,"M",0.538576007326007,"1926-06-06",8,196.041666666667,0.537100456621005
"2278","LIT","LIT-1926-2","Smetona","1926-12-19","1940-06-16","Irregular",8,"M",13.5383470695971,"1926-06-06",9,5124,14.0383561643836
"2279","LIT","LIT-1926-2","Smetona","1926-12-19","1940-06-16","Irregular",8,"M",13.5383470695971,"1926-12-19",10,4927.95833333333,13.5012557077626
"2280","LIT","LIT-1990","Landsbergis","1990-03-11","1992-11-25","Regular",NA,"M",2.71978021978022,"1926-12-19",11,24083,65.9808219178082
"2281","LIT","LIT-1992","Brazauskas","1992-11-25","1998-02-25","Regular",NA,"M",5.26923076923077,"1990-03-11",12,2908,7.96712328767123
"2282","LIT","LIT-1998","Adamkus","1998-02-26","2003-02-25","Regular",NA,"M",5.01373626373626,"1992-11-25",13,3744,10.2575342465753
"2283","LIT","LIT-2003","Paksas","2003-02-26","2004-04-06","Regular",NA,"M",1.11252289377289,"1998-02-26",14,2230.95833333333,6.11221461187215
"2284","LIT","LIT-2004-1","Paulauskas","2004-04-06","2004-07-12","Regular",NA,"M",0.266483516483516,"2003-02-26",15,501.958333333333,1.37522831050228
"2285","LIT","LIT-2004-2","Adamkus","2004-07-12","2009-07-12","Regular",NA,"M",5.01648351648352,"2004-04-06",16,1923,5.26849315068493
"2286","LIT","LIT-2009","Grybauskaite","2009-07-12","2015-12-31","Regular",10,"F",6.49187271062271,"2004-07-12",17,4189.04166666667,11.4768264840183
"2287","LIT","LIT-2009","Grybauskaite","2009-07-12","2015-12-31","Regular",10,"F",6.49187271062271,"2009-07-12",18,2363.04166666667,6.47408675799087
"2288","LUX","LUX-1885","Edouard Thilges","1885-02-20","1888-09-22","Regular",NA,"M",3.5989010989011,"1874-12-26",2,5019.00275462963,13.7506924784373
"2289","LUX","LUX-1888","Paul Eyschen","1888-09-22","1915-10-12","Regular",NA,"M",27.1428571428571,"1885-02-20",3,11190,30.6575342465753
"2290","LUX","LUX-1915-1","Mathias Mongenast","1915-10-12","1915-11-06","Regular",NA,"M",0.0686813186813187,"1888-09-22",4,9905,27.1369863013699
"2291","LUX","LUX-1915-2","Hubert Loutsch","1915-11-06","1916-02-24","Regular",NA,"M",0.302197802197802,"1915-10-12",5,135,0.36986301369863
"2292","LUX","LUX-1916","Victor Thorn","1916-02-24","1917-06-19","Regular",NA,"M",1.32142857142857,"1915-11-06",6,591,1.61917808219178
"2293","LUX","LUX-1917","Leon Kauffman","1917-06-19","1918-09-28","Regular",NA,"M",1.28010531135531,"1916-02-24",7,946.958333333333,2.59440639269406
"2294","LUX","LUX-1918","Reuter","1918-09-28","1925-03-01","Regular",NA,"M",6.44516941391941,"1917-06-19",8,2812,7.7041095890411
"2295","LUX","LUX-1925","Prum","1925-03-01","1926-07-01","Regular",NA,"M",1.33779761904762,"1918-09-28",9,2833,7.76164383561644
"2296","LUX","LUX-1926","Bech","1926-07-16","1937-10-19","Regular",NA,"M",11.299565018315,"1925-03-01",10,4615,12.6438356164384
"2297","LUX","LUX-1937","Dupong","1937-11-05","1940-05-10","Regular",8,"M",2.5191163003663,"1926-07-16",11,5047,13.827397260274
"2298","LUX","LUX-1937","Dupong","1937-11-05","1940-05-10","Regular",8,"M",2.5191163003663,"1937-11-05",12,916.958333333333,2.51221461187215
"2299","LUX","LUX-1945","Dupong","1945-05-09","1953-12-22","Regular",NA,"M",8.65121336996337,"1937-11-05",13,5891,16.1397260273973
"2300","LUX","LUX-1953","Bech","1953-12-28","1958-03-26","Regular",NA,"M",4.25549450549451,"1945-05-09",14,4704.04166666667,12.8877853881279
"2301","LUX","LUX-1958","Frieden","1958-03-31","1959-02-23","Regular",NA,"M",0.903846153846154,"1953-12-28",15,1883,5.15890410958904
"2302","LUX","LUX-1959","Werner","1959-03-07","1974-05-27","Regular",NA,"M",15.2746108058608,"1958-03-31",16,5900.95833333333,16.1670091324201
"2303","LUX","LUX-1974","Thorn G.","1974-06-15","1979-07-19","Regular",NA,"M",5.10989010989011,"1959-03-07",17,7438.95833333333,20.3807077625571
"2304","LUX","LUX-1979","Werner","1979-07-19","1984-07-20","Regular",NA,"M",5.02197802197802,"1974-06-15",18,3688,10.1041095890411
"2305","LUX","LUX-1984","Santer","1984-07-20","1995-01-20","Regular",NA,"M",10.538576007326,"1979-07-19",19,5664.04166666667,15.5179223744292
"2306","LUX","LUX-1995","Juncker","1995-01-20","2013-12-04","Regular",NA,"M",18.9368131868132,"1984-07-20",20,10729.0416666667,29.3946347031963
"2307","LUX","LUX-2013","Xavier Bettel","2013-12-04","2015-12-31","Regular",10,"M",2.07967032967033,"1995-01-20",21,7650,20.958904109589
"2308","LUX","LUX-2013","Xavier Bettel","2013-12-04","2015-12-31","Regular",10,"M",2.07967032967033,"2013-12-04",22,757,2.07397260273973
"2309","MAA","MAA-1960","Ould Daddah","1960-11-28","1978-07-10","Regular",1,"M",17.6729624542125,"1960-11-28",2,6432.95833333333,17.6245433789954
"2310","MAA","MAA-1978","Ould Mohamed Salek","1978-07-10","1979-04-06","Irregular",9,"M",0.741872710622711,"1960-11-28",3,6703,18.3643835616438
"2311","MAA","MAA-1978","Ould Mohamed Salek","1978-07-10","1979-04-06","Irregular",9,"M",0.741872710622711,"1978-07-10",4,270.041666666667,0.739840182648402
"2312","MAA","MAA-1979-1","Ould Bouceif","1979-04-06","1979-05-27","Irregular",NA,"M",0.139995421245421,"1978-07-10",5,321,0.879452054794521
"2313","MAA","MAA-1979-2","Ould Sidi","1979-05-27","1979-05-31","Regular",NA,"M",0.010989010989011,"1979-04-06",6,54.9583333333333,0.150570776255708
"2314","MAA","MAA-1979-3","Ould Ahmed Louly","1979-06-03","1980-01-04","Regular",9,"M",0.59077380952381,"1979-05-27",7,222.041666666667,0.608333333333333
"2315","MAA","MAA-1979-3","Ould Ahmed Louly","1979-06-03","1980-01-04","Regular",9,"M",0.59077380952381,"1979-06-03",8,215.041666666667,0.589155251141553
"2316","MAA","MAA-1980","Ould Haidalla","1980-01-04","1984-12-12","Irregular",1,"M",4.95604395604396,"1979-06-03",9,2019.04166666667,5.53162100456621
"2317","MAA","MAA-1980","Ould Haidalla","1980-01-04","1984-12-12","Irregular",1,"M",4.95604395604396,"1980-01-04",10,1804,4.94246575342466
"2318","MAA","MAA-1984","Sidi Ahmed Taya","1984-12-12","2005-08-03","Irregular",1,"M",20.711423992674,"1980-01-04",11,9342.95833333333,25.5971461187215
"2319","MAA","MAA-1984","Sidi Ahmed Taya","1984-12-12","2005-08-03","Irregular",1,"M",20.711423992674,"1984-12-12",12,7538.95833333333,20.6546803652968
"2320","MAA","MAA-2005","Ould Mohamed Vall","2005-08-03","2007-04-19","Irregular",NA,"M",1.71428571428571,"1984-12-12",13,8162.95833333333,22.3642694063927
"2321","MAA","MAA-2007","Ould Cheikh Abdellahi","2007-04-19","2008-08-06","Regular",1,"M",1.30494505494505,"2005-08-03",14,1099,3.01095890410959
"2322","MAA","MAA-2007","Ould Cheikh Abdellahi","2007-04-19","2008-08-06","Regular",1,"M",1.30494505494505,"2007-04-19",15,475,1.3013698630137
"2323","MAA","MAA-2008","Ould Abdel Aziz","2008-08-06","2009-04-15","Irregular",NA,"M",0.692307692307692,"2007-04-19",16,727,1.99178082191781
"2324","MAA","MAA-2009-1","dit M'Bare","2009-04-15","2009-08-05","Regular",NA,"M",0.307692307692308,"2008-08-06",17,364,0.997260273972603
"2325","MAA","MAA-2009-2","Ould Abdel Aziz","2009-08-05","2015-12-31","Regular",10,"M",6.42593864468864,"2009-04-15",18,2451.04166666667,6.71518264840183
"2326","MAA","MAA-2009-2","Ould Abdel Aziz","2009-08-05","2015-12-31","Regular",10,"M",6.42593864468864,"2009-08-05",19,2339.04166666667,6.40833333333333
"2327","MAC","MAC-1992","Crvenkovski","1992-08-17","1998-11-30","Regular",NA,"M",6.30780677655678,"1991-01-27",2,2864,7.84657534246575
"2328","MAC","MAC-1998","Georgievski","1998-11-30","2002-11-01","Regular",NA,"M",3.93406593406593,"1992-08-17",3,3728.04166666667,10.2138127853881
"2329","MAC","MAC-2002","Crvenkovski","2002-11-01","2004-05-12","Regular",NA,"M",1.53285256410256,"1998-11-30",4,1989.95833333333,5.45194063926941
"2330","MAC","MAC-2004-1","Radmila Sekerinska","2004-05-12","2004-06-02","Regular",NA,"M",0.0576923076923077,"2002-11-01",5,578.958333333333,1.58618721461187
"2331","MAC","MAC-2004-2","Hari Kostov","2004-06-02","2004-11-18","Regular",NA,"M",0.464400183150183,"2004-05-12",6,190.041666666667,0.520662100456621
"2332","MAC","MAC-2004-3","Radmila Sekerinska","2004-11-18","2004-12-17","Regular",NA,"M",0.0796703296703297,"2004-06-02",7,198.041666666667,0.542579908675799
"2333","MAC","MAC-2004-4","Vlado Buckovski","2004-12-17","2006-08-27","Regular",NA,"M",1.69768772893773,"2004-11-18",8,646.958333333333,1.77248858447489
"2334","MAC","MAC-2006","Gruevski","2006-08-27","2014-12-31","Regular",10,"M",8.37374084249084,"2004-12-17",9,3666,10.0438356164384
"2335","MAC","MAC-2006","Gruevski","2006-08-27","2014-12-31","Regular",10,"M",8.37374084249084,"2006-08-27",10,3048.04166666667,8.35079908675799
"2336","MAD","MAD-1953","Ali Didi","1953-09-02","1957-12-12","Regular",3,"M",4.29132326007326,"1953-09-02",2,1562.04166666667,4.27956621004566
"2337","MAD","MAD-1957","Nasir","1957-12-12","1978-11-11","Regular",NA,"M",20.9862637362637,"1953-09-02",3,9201.04166666667,25.2083333333333
"2338","MAD","MAD-1978","Maumoon Abdul Gayoom","1978-11-11","2008-11-11","Regular",NA,"M",30.1043956043956,"1957-12-12",4,18597,50.9506849315068
"2339","MAD","MAD-2008","Nasheed","2008-11-11","2012-02-07","Regular",NA,"M",3.25,"1978-11-11",5,12141,33.2630136986301
"2340","MAD","MAD-2012","Waheed Hassan","2012-02-07","2013-11-17","Regular",NA,"M",1.78296703296703,"2008-11-11",6,1832,5.01917808219178
"2341","MAD","MAD-2013","Abdulla Yameen Abdul Gayoom","2013-11-17","2015-12-31","Regular",10,"M",2.12637362637363,"2012-02-07",7,1423,3.8986301369863
"2342","MAD","MAD-2013","Abdulla Yameen Abdul Gayoom","2013-11-17","2015-12-31","Regular",10,"M",2.12637362637363,"2013-11-17",8,774,2.12054794520548
"2343","MAG","MAG-1864","Rainilaiarivony","1864-07-15","1895-09-30","Regular",12,"M",31.3159416335979,"1864-07-15",2,11399.0027546296,31.2301445332319
"2344","MAG","MAG-1960","Tsiranana","1960-06-26","1972-10-08","Regular",3,"M",12.3269230769231,"1864-07-15",3,39530.961087963,108.30400298072
"2345","MAG","MAG-1960","Tsiranana","1960-06-26","1972-10-08","Regular",3,"M",12.3269230769231,"1960-06-26",4,4487,12.2931506849315
"2346","MAG","MAG-1972","Ramanantsoa","1972-10-12","1975-02-05","Irregular",9,"M",2.32429029304029,"1960-06-26",5,5337.04166666667,14.6220319634703
"2347","MAG","MAG-1972","Ramanantsoa","1972-10-12","1975-02-05","Irregular",9,"M",2.32429029304029,"1972-10-12",6,846.041666666667,2.31792237442922
"2348","MAG","MAG-1975-1","Ratsimandrava","1975-02-05","1975-02-11","Irregular",1,"M",0.0164835164835165,"1972-10-12",7,852.041666666667,2.33436073059361
"2349","MAG","MAG-1975-1","Ratsimandrava","1975-02-05","1975-02-11","Irregular",1,"M",0.0164835164835165,"1975-02-05",8,6,0.0164383561643836
"2350","MAG","MAG-1975-2","Gilles Andriamahazo","1975-02-11","1975-06-15","Irregular",NA,"M",0.340544871794872,"1975-02-05",9,129.958333333333,0.356050228310502
"2351","MAG","MAG-1975-3","Ratsiraka","1975-06-15","1993-03-27","Regular",NA,"M",17.8435210622711,"1975-02-11",10,6619,18.1342465753425
"2352","MAG","MAG-1993","Zafy","1993-03-27","1996-09-05","Regular",NA,"M",3.45592948717949,"1975-06-15",11,7753,21.241095890411
"2353","MAG","MAG-1996","Ratsirahonana","1996-09-05","1997-02-09","Regular",NA,"M",0.43143315018315,"1993-03-27",12,1415,3.87671232876712
"2354","MAG","MAG-1997","Ratsiraka","1997-02-09","2002-07-06","Regular",5,"M",5.4202152014652,"1996-09-05",13,2130,5.83561643835616
"2355","MAG","MAG-1997","Ratsiraka","1997-02-09","2002-07-06","Regular",5,"M",5.4202152014652,"1997-02-09",14,1972.95833333333,5.40536529680365
"2356","MAG","MAG-2002","Marc Ravalomanana","2002-07-06","2009-03-17","Irregular",1,"M",6.71978021978022,"1997-02-09",15,4418.95833333333,12.1067351598174
"2357","MAG","MAG-2002","Marc Ravalomanana","2002-07-06","2009-03-17","Irregular",1,"M",6.71978021978022,"2002-07-06",16,2446,6.7013698630137
"2358","MAG","MAG-2009","Rajoelina","2009-03-17","2014-01-25","Irregular",NA,"M",4.8764880952381,"2002-07-06",17,4221.04166666667,11.564497716895
"2359","MAG","MAG-2014","Rajaonarimampianina","2014-01-25","2015-12-31","Regular",10,"M",1.93681318681319,"2009-03-17",18,2480.04166666667,6.79463470319635
